at_buy_boolean	at_freq_buy	at_freq_last24_buy	at_freq_last24_sv	at_freq_last24_sv_int_buy	at_freq_sv	at_freq_sv_int_buy	at_interval_buy	at_interval_sv	at_interval_sv_int_buy	expected_time_buy	expected_time_sv	expected_time_sv_int_buy	last_buy	last_sv	last_sv_int_buy	multiple_buy	multiple_sv	multiple_sv_int_buy	uniq_content_links	num_checkins	y_buy
0	0	0	0	0	1	0	0	0	0	0	0	0	0	148	0	0	0	0	78	216	0
0	0	0	0	0	5	0	0	1.614583	0	0	-36.56852	0	0	37	0	0	1	0	53	310	0
1	3	1	15	15	10	10	84.5	19.22685	19.22685	55.61799	16.58882	16.58882	0	0	0	1	1	1	171	1182	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	15	0
0	0	0	0	0	2	0	0	95.29166	0	0	21.58913	0	0	26	0	0	1	0	81	255	0
0	0	0	0	0	2	0	0	16.58333	0	0	-29.87767	0	0	38	0	0	1	0	60	350	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	120	0	0	0	0	31	157	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	181	416	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	75	0	0	0	0	100	899	0
0	0	0	0	0	2	0	0	1.083333	0	0	-34.64141	0	0	35	0	0	1	0	43	158	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	96	0	0	0	0	0	928	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	39	0	0	0	0	178	3836	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	180	3256	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	162	0	0	0	0	118	909	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	70	0	0	0	0	78	548	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	67	0	0	0	0	-1	556	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	4	113	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	57	0	0	0	0	34	102	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	142	0	0	0	0	178	1470	0
0	0	0	3	0	2	0	0	15.75	0	0	7.074096	0	0	0	0	0	1	0	81	992	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	130	0	0	0	0	121	215	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	77	0	0	0	0	34	89	0
0	0	0	0	0	2	0	0	.7916667	0	0	-161.7531	0	0	162	0	0	1	0	48	268	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	143	0	0	0	0	176	2886	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	68	0	0	0	0	31	210	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	78	0	0	0	0	185	1225	0
0	0	0	0	0	2	0	0	126.7083	0	0	41.31057	0	0	22	0	0	1	0	63	137	0
1	1	0	0	0	2	2	0	1.125	1.125	0	-146.5009	-146.5009	147	147	147	0	1	1	120	367	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	178	0	0	0	0	31	293	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	12	366	0
0	0	0	0	0	4	0	0	21.72222	0	0	-67.33009	0	0	83	0	0	1	0	193	409	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	125	192	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	96	336	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	69	0	0	0	0	111	408	0
0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	89	177	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	48	229	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	88	0	0	0	0	167	2081	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	110	406	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	36	0	0	0	0	166	2794	0
0	0	0	0	0	2	0	0	.0416667	0	0	-16.95503	0	0	16	0	0	1	0	61	242	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	44	250	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	59	95	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	176	434	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	127	0	0	0	0	129	986	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	33	55	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	42	99	0
0	0	0	0	0	6	0	0	6.6	0	0	-124.7105	0	0	130	0	0	1	0	177	948	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	77	155	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	183	0	0	0	0	171	883	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	63	0	0	0	0	55	265	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	152	1050	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	37	81	0
0	0	0	0	0	2	0	0	20.375	0	0	-56.53388	0	0	66	0	0	1	0	158	3665	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	116	0	0	0	0	93	801	0
0	0	0	0	0	8	0	0	7.488095	0	0	-3.741412	0	0	10	0	0	1	0	160	1734	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	48	0	0	0	0	162	1880	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	144	0	0	0	0	169	717	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	69	0	0	0	0	71	319	0
0	0	0	0	0	5	0	0	14.28125	0	0	-71.79482	0	0	83	0	0	1	0	167	1218	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	143	0	0	0	0	148	1190	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	30	0	0	0	0	151	389	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	0	0	0	0	18	59	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	0	0	0	0	0	1939	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	167	418	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	132	0	0	0	0	149	532	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	99	0	0	0	0	116	124	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	85	310	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	124	0	0	0	0	164	1189	0
0	0	0	0	0	11	0	0	8.145833	0	0	3.217191	0	0	4	0	0	1	0	169	2355	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	20	41	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	60	0	0	0	0	174	769	0
0	0	0	2	0	2	0	0	10.125	0	0	4.14845	0	0	0	0	0	1	0	10	31	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	86	0	0	0	0	19	50	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	53	0	0	0	0	80	193	0
0	0	0	0	0	2	0	0	.0416667	0	0	-52.45025	0	0	52	0	0	1	0	26	105	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	0	0	169	2182	0
0	0	0	0	0	2	0	0	4.666667	0	0	-30.22663	0	0	32	0	0	1	0	170	1692	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	30	100	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	48	0	0	0	0	164	1218	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	128	0	0	0	0	3	31	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	168	1331	0
0	0	0	0	0	3	0	0	69.4375	0	0	10.27911	0	0	36	0	0	1	0	99	274	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	35	163	0
0	0	0	0	0	2	0	0	.0416667	0	0	-5.295508	0	0	5	0	0	1	0	19	234	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	131	0	0	0	0	73	221	0
0	0	0	0	0	2	0	0	.0416667	0	0	-65.69054	0	0	65	0	0	1	0	106	288	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	83	0	0	0	0	44	109	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	77	0	0	0	0	6	42	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	132	0	0	0	0	187	485	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	83	0	0	0	0	159	626	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	32	0	0	0	0	170	443	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	19	48	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	136	0	0	0	0	99	627	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	70	0	0	0	0	70	235	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	61	709	0
0	0	0	0	0	2	0	0	30.91667	0	0	-128.7266	0	0	144	0	0	1	0	160	4980	0
0	0	0	0	0	6	0	0	31.40833	0	0	-1.323818	0	0	27	0	0	1	0	60	246	0
0	0	0	0	0	3	0	0	25.70833	0	0	-35.93821	0	0	53	0	0	1	0	32	81	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	129	0	0	0	0	158	1251	0
0	0	0	0	0	3	0	0	1.958333	0	0	-66.95832	0	0	68	0	0	1	0	80	190	0
0	0	0	0	0	2	0	0	30.45833	0	0	8.314804	0	0	6	0	0	1	0	66	89	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	84	0	0	0	0	167	836	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	157	0	0	0	0	64	401	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	125	0	0	0	0	155	738	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	92	282	0
0	0	0	0	0	2	0	0	.0416667	0	0	-100.934	0	0	100	0	0	1	0	4	612	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	65	0	0	0	0	81	414	0
0	0	0	0	0	2	0	0	5.875	0	0	-39.85622	0	0	42	0	0	1	0	35	66	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	67	0	0	0	0	6	24	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	140	0	0	0	0	81	294	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	146	5628	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	60	0	0	0	0	53	85	0
0	0	0	0	0	4	0	0	9.513889	0	0	4.733425	0	0	2	0	0	1	0	8	177	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	21	51	0
0	0	0	0	0	2	0	0	26.91667	0	0	-65.39535	0	0	78	0	0	1	0	162	592	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	6	59	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	64	0	0	0	0	118	499	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	90	0	0	0	0	176	3797	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	135	0	0	0	0	69	952	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	140	0	0	0	0	111	283	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	78	551	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	165	427	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	55	0	0	0	0	23	275	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	111	300	0
0	0	0	0	0	2	0	0	7.083333	0	0	-26.12512	0	0	29	0	0	1	0	60	209	0
1	1	0	4	4	16	16	0	9.402778	9.402778	0	8.762083	8.762083	141	0	0	0	1	1	46	98	0
0	0	0	0	0	3	0	0	10	0	0	-14.63728	0	0	21	0	0	1	0	15	83	0
1	1	0	0	0	2	2	0	12.5	12.5	0	-22.67919	-22.67919	41	28	28	0	1	1	50	104	0
0	0	0	0	0	3	0	0	1.625	0	0	-155.6959	0	0	156	0	0	1	0	122	430	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	177	0	0	0	0	78	128	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	0	0	0	0	157	396	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	173	0	0	0	0	14	45	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	101	0	0	0	0	82	252	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	134	0	0	0	0	184	704	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	73	0	0	0	0	155	2158	0
1	1	0	0	0	3	3	0	.2291667	.2291667	0	-2.65736	-2.65736	2	2	2	0	1	1	1	18	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	72	0	0	0	0	25	142	0
0	0	0	0	0	2	0	0	1	0	0	-102.7194	0	0	103	0	0	1	0	163	1091	0
0	0	0	0	0	4	0	0	28.26389	0	0	-.1476167	0	0	21	0	0	1	0	179	529	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	18	85	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	34	99	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	106	0	0	0	0	25	451	0
0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	177	0	0	0	0	171	601	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	7	102	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	77	0	0	0	0	178	777	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	2	178	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	112	0	0	0	0	22	165	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	70	0	0	0	0	70	123	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0	177	1371	0
1	1	0	0	0	10	10	0	9.782408	9.782408	0	-30.87995	-30.87995	125	39	39	0	1	1	18	116	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	53	0	0	0	0	35	172	0
0	0	0	0	0	2	0	0	.0416667	0	0	-143.9306	0	0	143	0	0	1	0	173	1450	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	169	0	0	0	0	36	816	0
0	0	0	0	0	2	0	0	.0416667	0	0	-21.05441	0	0	21	0	0	1	0	134	1066	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	106	0	0	0	0	170	573	0
0	0	0	0	0	2	0	0	2.958333	0	0	-127.3411	0	0	128	0	0	1	0	178	1443	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	0	163	793	0
0	0	0	5	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	13	29	0
0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	25	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	12	865	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	142	0	0	0	0	166	1065	0
0	0	0	0	0	2	0	0	1.041667	0	0	-120.2692	0	0	120	0	0	1	0	111	1472	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	24	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	32	0	0	0	0	173	7542	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	119	0	0	0	0	29	146	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	63	0	0	0	0	100	426	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	45	192	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	116	0	0	0	0	51	114	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	63	0	0	0	0	40	240	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	53	176	0
1	1	0	0	0	5	5	0	24.94792	24.94792	0	7.767117	7.767117	110	12	12	0	1	1	49	654	0
0	0	0	0	0	2	0	0	22.70833	0	0	-28.95515	0	0	40	0	0	1	0	179	447	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	0	24	159	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	161	687	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	154	0	0	0	0	178	931	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	125	0	0	0	0	119	191	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	19	45	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	56	0	0	0	0	48	120	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	100	640	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	129	0	0	0	0	43	188	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	-1	16	0
0	0	0	0	0	3	0	0	3.958333	0	0	-33.7558	0	0	36	0	0	1	0	92	363	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	68	0	0	0	0	177	771	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	177	629	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	100	371	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	23	44	0
0	0	0	0	0	3	0	0	9.875	0	0	-40.58576	0	0	47	0	0	1	0	90	365	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	89	0	0	0	0	171	3287	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	37	0	0	0	0	38	269	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	150	1914	0
1	2	0	0	0	18	18	5.875	6.843137	6.843137	-45.9052	-17.25473	-17.25473	48	23	23	1	1	1	183	1320	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	36	0	0	0	0	137	279	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	32	0	0	0	0	45	571	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	164	0	0	0	0	15	61	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	78	114	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	166	0	0	0	0	166	1231	0
0	0	0	0	0	2	0	0	59	0	0	-81.26625	0	0	110	0	0	1	0	176	3010	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	82	0	0	0	0	75	413	0
1	1	0	3	3	5	5	0	36.625	36.625	0	29.15591	29.15591	109	0	0	0	1	1	125	215	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	163	772	0
0	0	0	0	0	6	0	0	17.80833	0	0	-20.16456	0	0	35	0	0	1	0	89	447	0
0	0	0	0	0	2	0	0	.0416667	0	0	-67.82899	0	0	67	0	0	1	0	114	180	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	130	0	0	0	0	152	222	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	15	160	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	154	0	0	0	0	173	2324	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	117	0	0	0	0	84	154	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	99	0	0	0	0	102	2236	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	52	0	0	0	0	102	358	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	60	0	0	0	0	171	420	0
0	0	0	0	0	2	0	0	14.625	0	0	-115.1791	0	0	122	0	0	1	0	16	51	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	184	524	0
0	0	0	0	0	2	0	0	135.5833	0	0	38.96992	0	0	28	0	0	1	0	33	59	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	163	0	0	0	0	182	907	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	67	0	0	0	0	12	68	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	70	0	0	0	0	152	5435	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	176	2809	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	161	2758	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	18	134	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	177	0	0	0	0	28	62	0
0	0	0	0	0	2	0	0	.7916667	0	0	-137.8942	0	0	138	0	0	1	0	177	354	0
0	0	0	0	0	2	0	0	80.95834	0	0	39.36991	0	0	1	0	0	1	0	98	171	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	157	0	0	0	0	21	177	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	85	0	0	0	0	6	2132	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	174	0	0	0	0	32	120	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	37	525	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	81	0	0	0	0	53	223	0
1	1	0	0	0	1	1	0	0	0	0	0	0	17	17	17	0	0	0	-1	323	0
0	0	0	0	0	2	0	0	38.66667	0	0	-112.5897	0	0	131	0	0	1	0	144	335	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	127	0	0	0	0	1	4159	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	155	375	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	53	0	0	0	0	174	587	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	49	185	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	122	620	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	38	0	0	0	0	69	328	0
0	0	0	0	0	2	0	0	7.708333	0	0	-31.13447	0	0	34	0	0	1	0	-1	52	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	106	0	0	0	0	1	10	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	118	0	0	0	0	83	287	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	5	31	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	143	0	0	0	0	178	1117	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	174	0	0	0	0	154	1639	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	96	0	0	0	0	172	419	0
0	0	0	0	0	3	0	0	53.25	0	0	31.63828	0	0	3	0	0	1	0	26	100	0
0	0	0	0	0	3	0	0	17.54167	0	0	-94.33566	0	0	106	0	0	1	0	68	304	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	2	11	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	69	0	0	0	0	157	3344	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	173	880	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	31	153	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	145	928	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	77	0	0	0	0	47	243	0
0	0	0	0	0	2	0	0	57.16667	0	0	-37.47546	0	0	66	0	0	1	0	26	232	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	173	1150	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	165	0	0	0	0	160	514	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	87	0	0	0	0	29	64	0
0	0	0	0	0	9	0	0	15.05729	0	0	3.312234	0	0	10	0	0	1	0	89	545	0
0	0	0	0	0	2	0	0	.125	0	0	-11.9532	0	0	12	0	0	1	0	11	14	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	92	0	0	0	0	57	120	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	44	0	0	0	0	161	1002	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	90	0	0	0	0	46	128	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	0	0	0	0	61	305	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	0	0	0	0	172	1076	0
0	0	0	0	0	5	0	0	8.635417	0	0	2.7111	0	0	4	0	0	1	0	71	281	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	18	94	0
0	0	0	0	0	2	0	0	.0416667	0	0	-116.9564	0	0	116	0	0	1	0	25	109	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	49	207	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	0	0	0	0	122	350	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	176	0	0	0	0	133	343	0
1	1	0	0	0	3	3	0	3.416667	3.416667	0	-21.33535	-21.33535	30	23	23	0	1	1	34	103	0
0	0	0	4	0	2	0	0	9.041667	0	0	4.368171	0	0	0	0	0	1	0	20	171	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	58	0	0	0	0	1	485	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	97	0	0	0	0	8	37	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	175	0	0	0	0	178	1246	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	75	0	0	0	0	111	506	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	65	0	0	0	0	65	560	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	153	2617	0
0	0	0	3	0	5	0	0	42.22917	0	0	33.64754	0	0	0	0	0	1	0	180	1393	0
0	0	0	3	0	5	0	0	27.17708	0	0	21.65176	0	0	0	0	0	1	0	80	237	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	126	0	0	0	0	13	75	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	2	45	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	63	0	0	0	0	178	651	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	90	0	0	0	0	50	119	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	71	0	0	0	0	89	330	0
0	0	0	0	0	3	0	0	15.91667	0	0	3.704574	0	0	6	0	0	1	0	-1	592	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	77	0	0	0	0	27	200	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	108	0	0	0	0	87	270	0
0	0	0	0	0	2	0	0	77.41666	0	0	16.50274	0	0	22	0	0	1	0	51	165	0
0	0	0	0	0	2	0	0	.0416667	0	0	-75.79555	0	0	75	0	0	1	0	8	20	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	50	0	0	0	0	48	101	0
0	0	0	0	0	3	0	0	31.95833	0	0	18.26541	0	0	3	0	0	1	0	17	82	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	0	70	645	0
0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	407	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	37	84	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	25	146	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	30	0	0	0	0	166	1231	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	161	387	0
0	0	0	0	0	3	0	0	4.375	0	0	-146.6828	0	0	149	0	0	1	0	168	868	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	151	346	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	82	489	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	126	0	0	0	0	44	261	0
